column_name,field_id,family,panel,modality,metric,region,source,effect_allele,other_allele,n,beta_per_A,se,t,p,vcov_type,aa_vs_gg_additive_2beta,status,bonferroni,fdr_bh,family_bonferroni,family_fdr_bh
dMRI_weighted_mean_L3_posterior_thalamic_radiation_right,25643.0,exploratory,primary,dMRI_weighted_mean,L3,posterior thalamic radiation (right),basket,A,G,36312,0.008005100716697484,0.0067453539663142725,1.1867576937658542,0.235330981589309,nonrobust,0.016010201433394967,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L1_cerebral_peduncle_left,25215.0,exploratory,primary,dMRI_TBSS,L1,cerebral peduncle (left),basket,A,G,36335,0.008557399629874013,0.007299273023834575,1.1723632753469053,0.2410589304526036,nonrobust,0.017114799259748025,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L1_external_capsule_right,25232.0,exploratory,primary,dMRI_TBSS,L1,external capsule (right),basket,A,G,36324,0.008131329997229906,0.006954528699809029,1.1692136661184807,0.2423252356676641,nonrobust,0.016262659994459812,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_L2_anterior_thalamic_radiation_left,25598.0,exploratory,primary,dMRI_weighted_mean,L2,anterior thalamic radiation (left),basket,A,G,36321,0.00761041803406023,0.006554700987601274,1.1610625791254134,0.24562408856629347,nonrobust,0.01522083606812046,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_FA_parahippocampal_part_of_cingulum_right,25495.0,exploratory,primary,dMRI_weighted_mean,FA,parahippocampal part of cingulum (right),basket,A,G,36336,0.008250310932293625,0.007123610043245723,1.1581643130671067,0.2468046074995616,nonrobust,0.01650062186458725,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_ISOVF_posterior_corona_radiata_left,25467.0,exploratory,primary,dMRI_TBSS,ISOVF,posterior corona radiata (left),basket,A,G,36306,0.008180938786499607,0.007154287089711241,1.1435016073460094,0.25283793409546745,nonrobust,0.016361877572999214,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_OD_uncinate_fasciculus_right,25436.0,exploratory,primary,dMRI_TBSS,OD,uncinate fasciculus (right),basket,A,G,36329,-0.008363811722274898,0.007356938116367156,-1.136860415295288,0.25560414759867045,nonrobust,-0.016727623444549797,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_ISOVF_cerebral_peduncle_right,25454.0,exploratory,primary,dMRI_TBSS,ISOVF,cerebral peduncle (right),basket,A,G,36341,0.008241096403413839,0.007253139308708084,1.1362109636470954,0.25587578226861923,nonrobust,0.016482192806827677,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_ICVF_superior_cerebellar_peduncle_right,25356.0,exploratory,primary,dMRI_TBSS,ICVF,superior cerebellar peduncle (right),basket,A,G,36312,-0.008015140198363347,0.007059784733694316,-1.1353235970651336,0.256247258957452,nonrobust,-0.016030280396726694,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_OD_acoustic_radiation_left,25677.0,exploratory,primary,dMRI_weighted_mean,OD,acoustic radiation (left),basket,A,G,36329,-0.008252953466374294,0.007277409531642499,-1.134050987578765,0.25678065064869804,nonrobust,-0.016505906932748587,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_OD_medial_lemniscus_left,25401.0,exploratory,primary,dMRI_TBSS,OD,medial lemniscus (left),basket,A,G,36284,-0.00823930837969454,0.007308506360382426,-1.12735872056673,0.2595983061545246,nonrobust,-0.01647861675938908,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_MD_superior_longitudinal_fasciculus_right,25144.0,exploratory,primary,dMRI_TBSS,MD,superior longitudinal fasciculus (right),basket,A,G,36320,0.0077444907838630705,0.0068910347392737055,1.1238502020205048,0.26108401455310387,nonrobust,0.015488981567726141,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_RD_uncinate_fasciculus_right,,exploratory,primary,dMRI_TBSS,RD,uncinate fasciculus (right),derived,A,G,36331,-0.008059865679097925,0.007197089987915932,-1.1198784081664412,0.26277299026080025,nonrobust,-0.01611973135819585,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_L1_inferior_longitudinal_fasciculus_right,25584.0,exploratory,primary,dMRI_weighted_mean,L1,inferior longitudinal fasciculus (right),basket,A,G,36343,0.007575925204910892,0.006783317383385849,1.116846636642176,0.26406729446774857,nonrobust,0.015151850409821784,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_ICVF_tapetum_left,25391.0,exploratory,primary,dMRI_TBSS,ICVF,tapetum (left),basket,A,G,36325,0.007713770989625736,0.006914410523172136,1.1156078979943003,0.26459739648978814,nonrobust,0.015427541979251473,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_OD_uncinate_fasciculus_right,25703.0,exploratory,primary,dMRI_weighted_mean,OD,uncinate fasciculus (right),basket,A,G,36322,-0.007955877314367938,0.007139643751373281,-1.1143241303654203,0.2651475384148606,nonrobust,-0.015911754628735876,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L2_splenium_of_corpus_callosum,25252.0,exploratory,primary,dMRI_TBSS,L2,splenium of corpus callosum,basket,A,G,36311,-0.008213343663233359,0.007407574767539113,-1.1087763432675999,0.26753402837388446,nonrobust,-0.016426687326466717,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_MD_middle_cerebellar_peduncle,25104.0,exploratory,primary,dMRI_TBSS,MD,middle cerebellar peduncle,basket,A,G,36336,0.008005943462056426,0.007230463064753878,1.1072518302572845,0.2681924004642685,nonrobust,0.01601188692411285,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_ISOVF_anterior_thalamic_radiation_right,25707.0,exploratory,primary,dMRI_weighted_mean,ISOVF,anterior thalamic radiation (right),basket,A,G,36325,0.007597904750487375,0.006877281463063418,1.1047831605110665,0.2692608829914464,nonrobust,0.01519580950097475,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_L3_forceps_minor,25634.0,exploratory,primary,dMRI_weighted_mean,L3,forceps minor,basket,A,G,36336,-0.007747685067148053,0.007013001259936226,-1.1047602559846836,0.26927080788325664,nonrobust,-0.015495370134296107,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_OD_cerebral_peduncle_right,25406.0,exploratory,primary,dMRI_TBSS,OD,cerebral peduncle (right),basket,A,G,36326,-0.007986415167185035,0.0072395950830386946,-1.1031577147036897,0.269965995216855,nonrobust,-0.01597283033437007,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_FA_uncinate_fasciculus_left,25101.0,exploratory,primary,dMRI_TBSS,FA,uncinate fasciculus (left),basket,A,G,36344,0.008021363154684606,0.0073228564886046125,1.0953871849280354,0.2733543111261357,nonrobust,0.01604272630936921,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_OD_uncinate_fasciculus_left,25437.0,exploratory,primary,dMRI_TBSS,OD,uncinate fasciculus (left),basket,A,G,36327,-0.008081701054782934,0.007399270901039915,-1.0922293781198236,0.2747395424347605,nonrobust,-0.016163402109565867,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_L3_inferior_longitudinal_fasciculus_right,25638.0,exploratory,primary,dMRI_weighted_mean,L3,inferior longitudinal fasciculus (right),basket,A,G,36327,0.00750376242785798,0.00690305958021764,1.0870197976215932,0.27703527911954295,nonrobust,0.01500752485571596,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L3_corticospinal_tract_left,25303.0,exploratory,primary,dMRI_TBSS,L3,corticospinal tract (left),basket,A,G,36340,-0.00797998597889831,0.0073477106681253184,-1.0860506543236423,0.2774637925844494,nonrobust,-0.01595997195779662,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L1_external_capsule_left,25233.0,exploratory,primary,dMRI_TBSS,L1,external capsule (left),basket,A,G,36330,0.00750742871885356,0.006967421018570366,1.0775046748063457,0.2812620242075094,nonrobust,0.01501485743770712,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_ISOVF_parahippocampal_part_of_cingulum_left,25710.0,exploratory,primary,dMRI_weighted_mean,ISOVF,parahippocampal part of cingulum (left),basket,A,G,36274,0.007638309474342577,0.007106009338294115,1.0749084487097293,0.2824228750339517,nonrobust,0.015276618948685153,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_OD_superior_corona_radiata_left,25417.0,exploratory,primary,dMRI_TBSS,OD,superior corona radiata (left),basket,A,G,36334,-0.007646578453402973,0.007124672509935621,-1.0732533239583342,0.28316460547999267,nonrobust,-0.015293156906805947,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L3_tapetum_right,25342.0,exploratory,primary,dMRI_TBSS,L3,tapetum (right),basket,A,G,36339,0.007300998835635086,0.006810243599245294,1.0720613336715559,0.2836996104470482,nonrobust,0.014601997671270172,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L1_retrolenticular_part_of_internal_capsule_f25220,25220.0,exploratory,primary,dMRI_TBSS,L1,retrolenticular part of internal capsule (right),basket,A,G,36338,0.007405643713350439,0.006945604802409169,1.0662345359444725,0.28632472416192867,nonrobust,0.014811287426700879,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_L1_parahippocampal_part_of_cingulum_left,25575.0,exploratory,primary,dMRI_weighted_mean,L1,parahippocampal part of cingulum (left),basket,A,G,36286,0.007463597324237413,0.007004569905772644,1.065532562975276,0.2866420940895949,nonrobust,0.014927194648474825,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L3_cingulum_hippocampus_left,25333.0,exploratory,primary,dMRI_TBSS,L3,cingulum hippocampus (left),basket,A,G,36316,-0.007573353428565287,0.007170923276403277,-1.0561197124345552,0.29092055718148074,nonrobust,-0.015146706857130574,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_RD_superior_fronto_occipital_fasciculus_lef,,exploratory,primary,dMRI_TBSS,RD,superior fronto-occipital fasciculus (left),derived,A,G,36300,0.006883835742029232,0.006519683246232948,1.0558543232919622,0.2910418082639937,nonrobust,0.013767671484058464,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_L3_uncinate_fasciculus_right,25649.0,exploratory,primary,dMRI_weighted_mean,L3,uncinate fasciculus (right),basket,A,G,36330,-0.007263590699901679,0.006881380302196834,-1.0555426936050645,0.29118421966495006,nonrobust,-0.014527181399803357,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_FA_retrolenticular_part_of_internal_capsule_f25076,25076.0,exploratory,primary,dMRI_TBSS,FA,retrolenticular part of internal capsule (right),basket,A,G,36343,0.007709699046091983,0.007306699476900461,1.0551548028580582,0.2913615517238005,nonrobust,0.015419398092183966,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_FA_tapetum_left,25103.0,exploratory,primary,dMRI_TBSS,FA,tapetum (left),basket,A,G,36347,0.00761283105789697,0.007215775909972606,1.0550259809725537,0.29142046136065286,nonrobust,0.01522566211579394,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_OD_parahippocampal_part_of_cingulum_left,25683.0,exploratory,primary,dMRI_weighted_mean,OD,parahippocampal part of cingulum (left),basket,A,G,36329,-0.00767768901424137,0.007281973535597667,-1.054341790272824,0.2917334803042531,nonrobust,-0.01535537802848274,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_ISOVF_forceps_major,25714.0,exploratory,primary,dMRI_weighted_mean,ISOVF,forceps major,basket,A,G,36346,0.007669528123759591,0.007332131557268185,1.0460161637657677,0.2955605320881321,nonrobust,0.015339056247519182,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_ICVF_superior_thalamic_radiation_left,25673.0,exploratory,primary,dMRI_weighted_mean,ICVF,superior thalamic radiation (left),basket,A,G,36316,-0.007328438322659709,0.00701122144587964,-1.0452441674006019,0.29591709820872086,nonrobust,-0.014656876645319419,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_OD_inferior_cerebellar_peduncle_left,25403.0,exploratory,primary,dMRI_TBSS,OD,inferior cerebellar peduncle (left),basket,A,G,36239,-0.007541875738232646,0.0072340257747316485,-1.0425558289516073,0.29716101679609813,nonrobust,-0.015083751476465292,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_OD_cingulum_hippocampus_right,25428.0,exploratory,primary,dMRI_TBSS,OD,cingulum hippocampus (right),basket,A,G,36325,0.00758818992424126,0.007282445021509829,1.0419838257382468,0.2974261186530724,nonrobust,0.01517637984848252,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L2_superior_longitudinal_fasciculus_left,25289.0,exploratory,primary,dMRI_TBSS,L2,superior longitudinal fasciculus (left),basket,A,G,36323,-0.007430454517275255,0.00714526680418408,-1.039912815141371,0.29838733605315537,nonrobust,-0.01486090903455051,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_L1_posterior_thalamic_radiation_right,25589.0,exploratory,primary,dMRI_weighted_mean,L1,posterior thalamic radiation (right),basket,A,G,36330,0.006811608591986327,0.0065774937420055865,1.035593321584728,0.30039880798131424,nonrobust,0.013623217183972655,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_FA_fornix,25061.0,exploratory,primary,dMRI_TBSS,FA,fornix,basket,A,G,36352,-0.006460135364018671,0.006251447121625464,-1.0333823894424856,0.3014318651518054,nonrobust,-0.012920270728037342,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_FA_medial_lemniscus_left,25065.0,exploratory,primary,dMRI_TBSS,FA,medial lemniscus (left),basket,A,G,36325,0.007280449222966229,0.007046514689186022,1.0331986157836606,0.30151784515023344,nonrobust,0.014560898445932459,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_ICVF_medial_lemniscus_right,25668.0,exploratory,primary,dMRI_weighted_mean,ICVF,medial lemniscus (right),basket,A,G,36310,-0.007208755875993212,0.006986948022907173,-1.0317460287895126,0.3021979866861472,nonrobust,-0.014417511751986424,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_OD_anterior_thalamic_radiation_right,25680.0,exploratory,primary,dMRI_weighted_mean,OD,anterior thalamic radiation (right),basket,A,G,36331,-0.00673325281811252,0.006636132118388159,-1.0146351365511919,0.31028654669351874,nonrobust,-0.01346650563622504,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_ICVF_superior_fronto_occipital_fasciculus_rig,25386.0,exploratory,primary,dMRI_TBSS,ICVF,superior fronto-occipital fasciculus (right),basket,A,G,36308,-0.006648437877662072,0.006562641091696084,-1.0130735148802437,0.31103180465981806,nonrobust,-0.013296875755324143,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L3_fornix_cres_stria_terminalis_left,25335.0,exploratory,primary,dMRI_TBSS,L3,fornix cres+stria terminalis (left),basket,A,G,36258,0.006438247040648291,0.006399234330803732,1.0060964652687847,0.31437588889633417,nonrobust,0.012876494081296583,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L2_posterior_limb_of_internal_capsule_right,25266.0,exploratory,primary,dMRI_TBSS,L2,posterior limb of internal capsule (right),basket,A,G,36345,-0.0073811472276339865,0.0073398458811067165,-1.0056270045987727,0.3146017294426618,nonrobust,-0.014762294455267973,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_OD_external_capsule_right,25424.0,exploratory,primary,dMRI_TBSS,OD,external capsule (right),basket,A,G,36324,-0.007181802696647423,0.007160586024175503,-1.002962979901406,0.3158854104034978,nonrobust,-0.014363605393294846,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_ISOVF_acoustic_radiation_right,25705.0,exploratory,primary,dMRI_weighted_mean,ISOVF,acoustic radiation (right),basket,A,G,36338,0.007271743103699033,0.007282535966270741,0.9985179801896351,0.31803490496574677,nonrobust,0.014543486207398065,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_ISOVF_cingulum_hippocampus_left,25477.0,exploratory,primary,dMRI_TBSS,ISOVF,cingulum hippocampus (left),basket,A,G,36280,0.007067898012110342,0.007089247807039859,0.9969884259218141,0.3187767831986212,nonrobust,0.014135796024220684,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_ISOVF_superior_fronto_occipital_fasciculus_lef,25483.0,exploratory,primary,dMRI_TBSS,ISOVF,superior fronto-occipital fasciculus (left),basket,A,G,36279,0.0069820709861121676,0.007014132224254556,0.9954290513612615,0.3195342799637,nonrobust,0.013964141972224335,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_ICVF_inferior_fronto_occipital_fasciculus_lef,25662.0,exploratory,primary,dMRI_weighted_mean,ICVF,inferior fronto-occipital fasciculus (left),basket,A,G,36315,0.006970975798777341,0.007025291675892542,0.9922685235544615,0.3210731707887571,nonrobust,0.013941951597554682,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L1_uncinate_fasciculus_left,25245.0,exploratory,primary,dMRI_TBSS,L1,uncinate fasciculus (left),basket,A,G,36344,0.007249043329041856,0.007325719957877734,0.9895332295969868,0.3224089136060144,nonrobust,0.014498086658083713,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_ISOVF_inferior_cerebellar_peduncle_left,25451.0,exploratory,primary,dMRI_TBSS,ISOVF,inferior cerebellar peduncle (left),basket,A,G,36310,0.007039224650846014,0.007116074096591215,0.9892005838188204,0.3225716102857197,nonrobust,0.014078449301692029,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_OD_inferior_cerebellar_peduncle_right,25402.0,exploratory,primary,dMRI_TBSS,OD,inferior cerebellar peduncle (right),basket,A,G,36234,-0.007009536393798448,0.007105787657283956,-0.9864545257854921,0.32391671239940123,nonrobust,-0.014019072787596896,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L2_fornix_cres_stria_terminalis_left,25287.0,exploratory,primary,dMRI_TBSS,L2,fornix cres+stria terminalis (left),basket,A,G,36286,0.006218237225084845,0.006307970928423587,0.9857745534408848,0.32425033409475135,nonrobust,0.01243647445016969,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_FA_superior_corona_radiata_right,25080.0,exploratory,primary,dMRI_TBSS,FA,superior corona radiata (right),basket,A,G,36348,0.007046253118343001,0.007200856758272629,0.9785298270581465,0.3278188650348919,nonrobust,0.014092506236686002,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L3_superior_longitudinal_fasciculus_left,25337.0,exploratory,primary,dMRI_TBSS,L3,superior longitudinal fasciculus (left),basket,A,G,36305,0.006838533745054,0.006993210117605504,0.9778819211849357,0.3281392492846985,nonrobust,0.013677067490108,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_FA_medial_lemniscus_right,25506.0,exploratory,primary,dMRI_weighted_mean,FA,medial lemniscus (right),basket,A,G,36341,-0.006890200774998253,0.007050182924658079,-0.9773080852838177,0.3284231627774311,nonrobust,-0.013780401549996506,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L3_cingulum_hippocampus_right,25332.0,exploratory,primary,dMRI_TBSS,L3,cingulum hippocampus (right),basket,A,G,36328,-0.007036471339209687,0.007224675608018453,-0.9739497966386361,0.33008795756180653,nonrobust,-0.014072942678419374,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_L2_superior_longitudinal_fasciculus_right,25618.0,exploratory,primary,dMRI_weighted_mean,L2,superior longitudinal fasciculus (right),basket,A,G,36322,0.006776033323109474,0.006979090344972785,0.9709049443657685,0.33160208673045866,nonrobust,0.013552066646218948,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_OD_medial_lemniscus_left,25694.0,exploratory,primary,dMRI_weighted_mean,OD,medial lemniscus (left),basket,A,G,36321,-0.00700164095172918,0.007238539696739678,-0.9672725777663138,0.3334142346504433,nonrobust,-0.01400328190345836,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_ICVF_cingulum_hippocampus_left,25381.0,exploratory,primary,dMRI_TBSS,ICVF,cingulum hippocampus (left),basket,A,G,36316,0.006846071810050202,0.007133304130151791,0.9597336220549625,0.3371956921937763,nonrobust,0.013692143620100404,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_L2_superior_thalamic_radiation_left,25619.0,exploratory,primary,dMRI_weighted_mean,L2,superior thalamic radiation (left),basket,A,G,36333,0.006653925849409681,0.006984862821406137,0.9526208344447008,0.3407885599451904,nonrobust,0.013307851698819363,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_MD_forceps_minor,25526.0,exploratory,primary,dMRI_weighted_mean,MD,forceps minor,basket,A,G,36337,-0.006649753082085424,0.00702226351382988,-0.9469529403146405,0.34366906211949344,nonrobust,-0.013299506164170848,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_OD_uncinate_fasciculus_left,25702.0,exploratory,primary,dMRI_weighted_mean,OD,uncinate fasciculus (left),basket,A,G,36320,0.006842151418058506,0.007228722194821038,0.9465229446720905,0.3438882276131643,nonrobust,0.013684302836117011,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_ICVF_medial_lemniscus_left,25353.0,exploratory,primary,dMRI_TBSS,ICVF,medial lemniscus (left),basket,A,G,36314,-0.0065858568815871064,0.006963417003981127,-0.9457794754819133,0.344267374600272,nonrobust,-0.013171713763174213,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_MD_forceps_major,25525.0,exploratory,primary,dMRI_weighted_mean,MD,forceps major,basket,A,G,36333,0.006899795006425491,0.0073345868176284594,0.9407203402163078,0.3468544523166782,nonrobust,0.013799590012850981,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_RD_superior_thalamic_radiation_left,,exploratory,primary,dMRI_weighted_mean,RD,superior thalamic radiation (left),derived,A,G,36329,0.006497035229521022,0.006918266948522683,0.9391131157360717,0.34767892013305257,nonrobust,0.012994070459042044,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_MD_superior_longitudinal_fasciculus_left,25536.0,exploratory,primary,dMRI_weighted_mean,MD,superior longitudinal fasciculus (left),basket,A,G,36318,0.006460720122956978,0.006899879539907506,0.9363525965329511,0.34909790763346404,nonrobust,0.012921440245913955,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_L2_anterior_corona_radiata_left,25271.0,exploratory,primary,dMRI_TBSS,L2,anterior corona radiata (left),basket,A,G,36330,0.0061660378374044774,0.006599936550207214,0.9342571387615668,0.35017748267943427,nonrobust,0.012332075674808955,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_L1_parahippocampal_part_of_cingulum_right,25576.0,exploratory,primary,dMRI_weighted_mean,L1,parahippocampal part of cingulum (right),basket,A,G,36305,0.00646277259238317,0.00692231849013513,0.9336138754079503,0.35050931982600664,nonrobust,0.01292554518476634,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_L3_superior_thalamic_radiation_left,25646.0,exploratory,primary,dMRI_weighted_mean,L3,superior thalamic radiation (left),basket,A,G,36327,0.006418462979875416,0.006877121837552763,0.933306567992903,0.350667913566186,nonrobust,0.012836925959750832,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_ISOVF_superior_corona_radiata_left,25465.0,exploratory,primary,dMRI_TBSS,ISOVF,superior corona radiata (left),basket,A,G,36335,0.006512185541375514,0.006978505098285513,0.9331777292783572,0.3507344177799101,nonrobust,0.013024371082751028,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_ICVF_posterior_limb_of_internal_capsule_right,25362.0,exploratory,primary,dMRI_TBSS,ICVF,posterior limb of internal capsule (right),basket,A,G,36314,-0.006611617082091465,0.00714070434700109,-0.9259054514514625,0.3545012765062634,nonrobust,-0.01322323416418293,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_OD_superior_thalamic_radiation_right,25701.0,exploratory,primary,dMRI_weighted_mean,OD,superior thalamic radiation (right),basket,A,G,36334,-0.006044766649867149,0.006534229155334932,-0.9250925405534397,0.35492392222988933,nonrobust,-0.012089533299734298,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_ISOVF_parahippocampal_part_of_cingulum_right,25711.0,exploratory,primary,dMRI_weighted_mean,ISOVF,parahippocampal part of cingulum (right),basket,A,G,36299,0.006512674880104386,0.007047417468672644,0.9241221921440996,0.35542884856843515,nonrobust,0.013025349760208771,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_RD_fornix_cres_stria_terminalis_left,,exploratory,primary,dMRI_TBSS,RD,fornix cres+stria terminalis (left),derived,A,G,36269,0.005802211039467419,0.0062912045852140846,0.9222734630350563,0.35639209267257743,nonrobust,0.011604422078934837,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_OD_cingulum_cingulate_gyrus_right,25426.0,exploratory,primary,dMRI_TBSS,OD,cingulum cingulate gyrus (right),basket,A,G,36308,0.006657585387905599,0.007220236405291673,0.922073047778088,0.356496606731768,nonrobust,0.013315170775811198,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_RD_anterior_thalamic_radiation_left,,exploratory,primary,dMRI_weighted_mean,RD,anterior thalamic radiation (left),derived,A,G,36320,0.00601990485504624,0.006537844557043001,0.9207782171206866,0.35717235094074107,nonrobust,0.01203980971009248,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_OD_posterior_corona_radiata_left,25419.0,exploratory,primary,dMRI_TBSS,OD,posterior corona radiata (left),basket,A,G,36330,-0.006394563080975541,0.00697037597428662,-0.917391415407831,0.35894366484713824,nonrobust,-0.012789126161951082,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_FA_medial_lemniscus_right,25064.0,exploratory,primary,dMRI_TBSS,FA,medial lemniscus (right),basket,A,G,36323,0.006369812379571811,0.006957736124180993,0.9155007125714492,0.35993491152816637,nonrobust,0.012739624759143623,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_TBSS_RD_inferior_cerebellar_peduncle_right,,exploratory,primary,dMRI_TBSS,RD,inferior cerebellar peduncle (right),derived,A,G,36295,-0.0064450185508846845,0.00709377318225168,-0.908545901497083,0.36359591178053174,nonrobust,-0.012890037101769369,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
dMRI_weighted_mean_L1_forceps_minor,25580.0,exploratory,primary,dMRI_weighted_mean,L1,forceps minor,basket,A,G,36338,-0.006422954783340542,0.007069941897199315,-0.9084876335242487,0.3636266748180128,nonrobust,-0.012845909566681085,ok,1.0,0.9982962480010784,1.0,0.9982962480010784
